msgTime,roundNum,role,clkTime,outcome,numOutcome,source,workerid_uniq,gameid,contents,numCleanChars,numRawChars,numCleanWords,numRawWords,condition,clickStatus,clickColH,clickColL,clickColS,clickLocS,clickLocL,alt1Status,alt1ColH,alt1ColL,alt1ColS,alt1LocS,alt1LocL,alt2Status,alt2ColH,alt2ColL,alt2ColS,alt2LocS,alt2LocL,targetD1Diff,targetD2Diff,D1D2Diff
,1,speaker,,true,1,1,20037,10481,Flashy pink,11,11,2,2,close,target,318,50,79,1,3,distr1,309,50,63,2,2,distr2,316,50,58,3,1,8.993944066150126,13.475185353845319,5.53677838864938
,1,speaker,,true,1,1,20014,10482,Blue,4,4,1,1,far,target,214,50,74,1,2,distr1,277,50,27,2,1,distr2,32,50,68,3,3,68.08995126990489,98.72387718703013,51.17781886549562
,1,speaker,,true,1,1,20014,10483,Light Green,11,11,2,2,far,target,67,50,62,1,3,distr1,133,50,28,2,2,distr2,290,50,86,3,1,45.209697676462106,82.85887501572545,77.59285533997041
,1,speaker,,true,1,1,20014,10484,Blue,4,4,1,1,far,target,222,50,65,1,3,distr1,254,50,32,2,2,distr2,38,50,11,3,1,44.892058899310186,66.19682151292109,30.289261105362648
,1,speaker,,true,1,1,20014,10485,Gray,4,4,1,1,close,target,108,50,3,1,1,distr1,295,50,15,2,3,distr2,4,50,17,3,2,14.116558537106654,10.977775147366572,11.055349356072727
,1,speaker,,true,1,1,20014,10486,Fucsia,6,6,1,1,far,target,326,50,67,1,1,distr1,222,50,49,2,2,distr2,168,50,51,3,3,65.30371721179831,75.71674844282298,26.07475393319832
,1,speaker,,true,1,1,20014,10487,Light Green,11,11,2,2,far,target,135,50,81,1,1,distr1,141,50,57,2,3,distr2,256,50,18,3,2,28.379824738785103,81.78627503190555,50.87071186999247
,1,speaker,,true,1,1,20014,10488,Dark Green,10,10,2,2,far,target,162,50,47,1,2,distr1,265,50,38,2,3,distr2,85,50,83,3,1,45.37944034511649,52.959332982381824,64.23879020668919
,1,speaker,,true,1,1,20014,10489,Gray,4,4,1,1,close,target,329,50,5,1,1,distr1,360,50,25,2,3,distr2,340,50,34,3,2,11.705071293580124,16.89553702725141,9.524500039978138
,1,speaker,,true,1,1,20038,10490,brown,5,5,1,1,close,target,18,50,0,1,1,distr1,203,50,12,2,3,distr2,84,50,21,3,2,8.105864932593278,12.951918572855911,18.546854133796845
,1,speaker,,true,1,1,20038,10491,bright green,12,12,2,2,close,target,85,50,70,1,1,distr1,92,50,30,2,3,distr2,74,50,24,3,2,18.308592497803094,19.795585189561997,8.932049222322474
,1,speaker,,true,1,1,20038,10492,blue,4,4,1,1,far,target,230,50,49,1,3,distr1,6,50,14,2,1,distr2,71,50,66,3,2,50.829862826627284,80.58984102222767,34.16778529771638
,1,speaker,,true,1,1,20038,10493,pinkish,7,7,1,1,close,target,346,50,20,1,2,distr1,11,50,17,2,1,distr2,26,50,23,3,3,5.706061312407719,10.210244074489676,5.497453709221977
,1,speaker,,true,1,1,20038,10494,grey,4,4,1,1,close,target,139,50,1,1,3,distr1,332,50,11,2,1,distr2,18,50,20,3,2,7.911765551807632,12.418249788223749,9.07179376535044
,1,speaker,,true,1,1,20038,10495,pink,4,4,1,1,far,target,322,50,26,1,3,distr1,250,50,34,2,2,distr2,156,50,57,3,1,30.111145298508163,61.635575937101265,46.40434458078776
,1,speaker,,true,1,1,20038,10496,greener,7,7,1,1,split,target,86,50,50,1,3,distr1,67,50,43,2,2,distr2,209,50,67,3,1,13.543357089542365,74.41815401853717,81.03685534688965
,1,speaker,,true,1,1,20024,10497,pink,4,4,1,1,far,target,298,50,65,1,1,distr1,141,50,85,2,2,distr2,141,50,55,3,3,117.23654469945672,89.27282436908916,33.55880264139181
,1,speaker,,true,1,1,20024,10498,green,5,5,1,1,far,target,117,50,88,1,1,distr1,303,50,15,2,3,distr2,279,50,72,3,2,91.71978872225826,116.26771965749106,34.6042977586095
,1,speaker,,true,1,1,20024,10499,blue gray,9,9,2,2,close,target,191,50,7,1,2,distr1,93,50,19,2,3,distr2,318,50,7,3,1,12.875326053053026,8.745756255252733,15.62275497925383
,1,speaker,,true,1,1,20024,10500,dark blue green,15,15,3,3,close,target,160,50,21,1,1,distr1,147,50,37,2,3,distr2,137,50,30,3,2,14.594092779237867,10.909002458937366,6.20072118696808
,1,speaker,,true,1,1,20024,10501,purple,6,6,1,1,far,target,281,50,28,1,1,distr1,190,50,37,2,2,distr2,230,50,53,3,3,35.63652689825642,46.823131744329174,29.085816244990678
,1,speaker,,true,1,1,20024,10502,purple,6,6,1,1,split,target,282,50,17,1,3,distr1,306,50,3,2,2,distr2,116,50,69,3,1,9.504022254991238,68.43872158599562,61.06365809310872
,1,speaker,,true,1,1,20024,10503,gray,4,4,1,1,close,target,83,50,7,1,2,distr1,4,50,23,2,1,distr2,78,50,32,3,3,12.678894177056124,15.529809023178382,18.26954072030248
,1,speaker,,true,1,1,20024,10504,dark yellow greeen,18,18,3,3,split,target,75,50,50,1,3,distr1,90,50,36,2,1,distr2,230,50,10,3,2,14.701911015041068,37.76769827951059,26.76569602861949
,1,speaker,,true,1,1,20024,10505,gray,4,4,1,1,far,target,5,50,4,1,2,distr1,136,50,30,2,1,distr2,240,50,62,3,3,25.890339737803426,65.01280859476527,60.603079697245406
,1,speaker,,true,1,1,20024,10506,dark purple,11,11,2,2,split,target,260,50,54,1,3,distr1,259,50,34,2,2,distr2,356,50,24,3,1,12.679097747409024,39.7756352560153,28.87618839495276
,1,speaker,,true,1,1,20014,10507,Light Green,11,11,2,2,split,target,87,50,63,1,1,distr1,97,50,56,2,3,distr2,146,50,51,3,2,12.060947873388814,45.84054177575785,34.89749659182032
,1,speaker,,true,1,1,20014,10508,Brown,5,5,1,1,far,target,13,50,31,1,2,distr1,339,50,69,2,3,distr2,15,50,73,3,1,32.227401590955246,23.336933526244398,38.24442640253625
,1,speaker,,true,1,1,20014,10509,Blue,4,4,1,1,far,target,218,50,47,1,1,distr1,344,50,68,2,3,distr2,154,50,23,3,2,64.16630832573404,30.88808626827889,53.01859794529771
,1,speaker,,true,1,1,20014,10510,Violet,6,6,1,1,close,target,233,50,14,1,3,distr1,352,50,5,2,2,distr2,63,50,10,3,1,13.870560865529107,19.81492848448343,7.061724208458173
,1,speaker,,true,1,1,20014,10511,Light Green,11,11,2,2,far,target,78,50,72,1,1,distr1,2,50,58,2,2,distr2,127,50,12,3,3,33.97005275572485,36.09444428903824,37.61486306870618
,1,speaker,,true,1,1,20014,10512,Light Blue,10,10,2,2,far,target,189,50,89,1,3,distr1,298,50,62,2,2,distr2,60,50,88,3,1,107.18800623281528,115.07335097977864,79.7814866354301
,1,speaker,,true,1,1,20034,10513,Muted purple,12,12,2,2,split,target,296,50,40,1,2,distr1,310,50,46,2,3,distr2,179,50,62,3,1,5.224542999330477,71.06939145169682,74.7980433194357
,1,speaker,,true,1,1,20034,10514,Blue,4,4,1,1,far,target,247,50,59,1,3,distr1,161,50,55,2,1,distr2,301,50,33,3,2,48.1918384868845,51.308606917126504,65.26714909343912
,1,speaker,,true,1,1,20034,10515,Purplish grey,13,13,2,2,close,target,297,50,9,1,1,distr1,157,50,10,2,3,distr2,55,50,1,3,2,13.559118142601669,7.539070522476558,7.081088797309194
,1,speaker,,true,1,1,20034,10516,Golden brown,12,12,2,2,split,target,23,50,46,1,1,distr1,13,50,54,2,2,distr2,186,50,40,3,3,5.710040732311446,53.29783744099781,56.01533994569022
,1,speaker,,true,1,1,20034,10517,Turquoise,9,9,1,1,far,target,169,50,65,1,2,distr1,35,50,34,2,1,distr2,219,50,51,3,3,69.21850405404628,30.956697867611307,63.28488786937702
,1,speaker,,true,1,1,20034,10518,Fern green,10,10,2,2,far,target,92,50,47,1,1,distr1,195,50,25,2,2,distr2,255,50,46,3,3,33.3452970487172,56.978681826251844,26.72686227289327
,1,speaker,,true,1,1,20034,10519,Khaki,5,5,1,1,far,target,40,50,20,1,1,distr1,75,50,75,2,2,distr2,115,50,53,3,3,28.01685834583229,46.59899941964336,50.25115811539385
,1,speaker,,true,1,1,20034,10520,Dark grey,9,9,2,2,far,target,29,50,10,1,2,distr1,119,50,67,2,3,distr2,114,50,23,3,1,65.50926120690363,20.393491753159626,47.55318697151309
,1,speaker,,true,1,1,20034,10521,Bright purple,13,13,2,2,split,target,321,50,41,1,1,distr1,320,50,33,2,3,distr2,133,50,20,3,2,5.277136560433405,43.80842072642821,38.75864817332243
,1,speaker,,true,1,1,20016,10522,dark blue,9,9,2,2,far,target,222,50,41,1,1,distr1,98,50,34,2,3,distr2,275,50,61,3,2,44.2859375862897,41.18689011300012,58.802635698599424
,1,speaker,,true,1,1,20016,10523,grey,4,4,1,1,split,target,146,50,0,1,2,distr1,201,50,11,2,3,distr2,153,50,45,3,1,7.341069129484607,35.05299663882923,29.812073556270803
,1,speaker,,true,1,1,20016,10524,light brown,11,11,2,2,close,target,22,50,14,1,3,distr1,352,50,19,2,2,distr2,12,50,37,3,1,6.065113776416973,12.406992527505667,11.88433514076446
,1,speaker,,true,1,1,20016,10525,dark blue,9,9,2,2,far,target,228,50,69,1,1,distr1,249,50,83,2,3,distr2,106,50,37,3,2,22.88002345831088,71.73776304091982,78.33323541353306
,1,speaker,,true,1,1,20016,10526,grey,4,4,1,1,close,target,237,50,3,1,1,distr1,337,50,21,2,3,distr2,256,50,12,3,2,13.977828995999527,6.132577457090989,15.055105006950912
,1,speaker,,true,1,1,20016,10527,faded brown,11,11,2,2,split,target,57,50,7,1,1,distr1,48,50,29,2,3,distr2,270,50,52,3,2,15.302264319866431,37.18486951274169,49.508062070595464
,1,speaker,,true,1,1,20016,10528,light brown,11,11,2,2,close,target,45,50,9,1,1,distr1,90,50,23,2,3,distr2,202,50,3,3,2,10.77834941742465,8.56846604838539,14.6833770098069
,1,speaker,,true,1,1,20033,10529,gray,4,4,1,1,split,target,246,50,7,1,1,distr1,128,50,13,2,3,distr2,336,50,92,3,2,12.385801561123927,56.51411808540782,66.19850409816665
,1,speaker,,true,1,1,20033,10530,purplish red,12,12,2,2,split,target,340,50,46,1,1,distr1,351,50,34,2,2,distr2,158,50,92,3,3,9.893386476493742,106.78296287132015,102.75185599557312
,1,speaker,,true,1,1,20033,10531,avocado,7,7,1,1,close,target,98,50,32,1,2,distr1,81,50,18,2,1,distr2,113,50,20,3,3,11.301723985741965,7.883008051860383,12.850237505694333
,1,speaker,,true,1,1,20033,10532,purplish gray,13,13,2,2,split,target,280,50,4,1,1,distr1,272,50,18,2,3,distr2,126,50,69,3,2,9.08150401444575,67.98977927219715,72.95259955305363
,1,speaker,,true,1,1,20033,10533,purple,6,6,1,1,far,target,242,50,49,1,1,distr1,149,50,76,2,3,distr2,89,50,50,3,2,63.66119571970224,68.07897780772649,69.3788720770616
,1,speaker,,true,1,1,20033,10534,light brown,11,11,2,2,close,target,17,50,19,1,1,distr1,178,50,8,2,2,distr2,294,50,16,3,3,16.21759636706127,14.558459008280227,16.093923178799976
,1,speaker,,true,1,1,20033,10535,dark pink,9,9,2,2,far,target,328,50,57,1,3,distr1,119,50,63,2,1,distr2,6,50,14,3,2,90.2565130564938,31.803423395683915,63.624578460132476
,1,speaker,,true,1,1,20033,10536,light dusty green,17,17,3,3,split,target,162,50,23,1,2,distr1,287,50,1,2,3,distr2,263,50,76,3,1,16.360061241024713,50.793163575106746,46.52709101807924
,1,speaker,,true,1,1,20033,10537,light blue,10,10,2,2,far,target,208,50,69,1,2,distr1,73,50,88,2,1,distr2,298,50,23,3,3,95.71661926476624,67.95188563519892,55.99187162154372
,1,speaker,,true,1,1,20039,10538,khaki,5,5,1,1,split,target,76,50,12,1,1,distr1,0,50,1,2,3,distr2,203,50,51,3,2,7.900530207722246,45.7789007457045,41.10261586397819
,1,speaker,,true,1,1,20039,10539,greenish brown,14,14,2,2,far,target,58,50,15,1,1,distr1,217,50,23,2,3,distr2,114,50,36,3,2,29.240333490645682,29.88918436526339,29.885345581030197
,1,speaker,,true,1,1,20039,10540,green,5,5,1,1,far,target,136,50,47,1,3,distr1,341,50,36,2,1,distr2,183,50,89,3,2,58.5642072891845,52.95827752967914,98.2598858772061
,1,speaker,,true,1,1,20039,10541,dark purple,11,11,2,2,far,target,266,50,61,1,1,distr1,65,50,27,2,2,distr2,294,50,86,3,3,56.586399544416615,37.912896773958785,69.1641500700499
,1,speaker,,true,1,1,20039,10542,gray,4,4,1,1,split,target,358,50,1,1,2,distr1,287,50,24,2,3,distr2,136,50,60,3,1,16.989239795193374,53.68236528638514,66.75843502014845
,1,speaker,,true,1,1,20039,10543,teal,4,4,1,1,far,target,173,50,57,1,2,distr1,307,50,52,2,3,distr2,267,50,90,3,1,75.04899750960712,71.10595764136829,36.95044049168168
,1,speaker,,true,1,1,20039,10544,brown,5,5,1,1,far,target,20,50,15,1,1,distr1,73,50,58,2,2,distr2,201,50,34,3,3,27.796710272221326,33.63684000745679,54.64590759896989
,1,speaker,,true,1,1,20039,10545,gray,4,4,1,1,close,target,174,50,2,1,3,distr1,320,50,20,2,1,distr2,18,50,31,3,2,15.250527425166464,19.247840985170384,16.87267479164101
,1,speaker,,true,1,1,20039,10546,pink,4,4,1,1,far,target,319,50,36,1,2,distr1,164,50,50,2,1,distr2,24,50,91,3,3,59.93728605541938,52.04381949071004,77.09898714608994
,1,speaker,,true,1,1,20040,10547,grayish sand like color,23,23,4,4,far,target,62,50,5,1,2,distr1,302,50,75,2,1,distr2,259,50,84,3,3,56.768518019622974,57.67414984688388,52.42204552729701
,1,speaker,,true,1,1,20040,10548,brown,5,5,1,1,split,target,10,50,18,1,2,distr1,339,50,34,2,1,distr2,60,50,61,3,3,13.642027006089338,34.24081304349908,41.45897583024772
,1,speaker,,true,1,1,20040,10549,pinkish brown,13,13,2,2,close,target,357,50,23,1,2,distr1,58,50,28,2,3,distr2,13,50,45,3,1,17.306192195404268,13.813015600913372,13.059418742488749
,1,speaker,,true,1,1,20040,10550,turquoise,9,9,1,1,split,target,186,50,30,1,1,distr1,216,50,23,2,3,distr2,358,50,71,3,2,9.308373260192232,55.569520073769034,50.39960678805135
,1,speaker,,true,1,1,20040,10551,sandy brownish,14,14,2,2,far,target,63,50,11,1,3,distr1,168,50,40,2,1,distr2,257,50,69,3,2,34.56443516776681,55.31703518090978,48.87618276622479
,1,speaker,,true,1,1,20040,10552,red,3,3,1,1,far,target,355,50,82,1,1,distr1,213,50,4,2,3,distr2,278,50,59,3,2,45.08751974638692,38.40297613891117,37.18093457479576
,1,speaker,,true,1,1,20040,10553,purple,6,6,1,1,far,target,285,50,35,1,1,distr1,201,50,10,2,2,distr2,243,50,89,3,3,25.935076851221627,84.99455395377538,85.39544428878493
,1,speaker,,true,1,1,20040,10554,duller less vibrant blue,24,24,4,4,split,target,230,50,56,1,3,distr1,243,50,58,2,2,distr2,75,50,88,3,1,10.059335933991449,92.56196724003857,96.7691649641322
,1,speaker,,true,1,1,20040,10555,salmon reddish,14,14,2,2,split,target,343,50,42,1,1,distr1,318,50,23,2,2,distr2,267,50,67,3,3,10.30578918199834,38.423772632528895,33.92998935674003
,1,speaker,,true,1,1,20040,10556,brightest and yellowest,23,23,3,3,close,target,69,50,66,1,3,distr1,81,50,44,2,2,distr2,84,50,60,3,1,17.639686969814726,16.183687149004896,6.496687526802254
,1,speaker,,true,1,1,20041,10557,green,5,5,1,1,split,target,110,50,38,1,3,distr1,139,50,17,2,2,distr2,177,50,58,3,1,15.998536074977586,38.16504477759718,37.579597242052095
,1,speaker,,true,1,1,20041,10558,brick red,9,9,2,2,split,target,353,50,62,1,1,distr1,347,50,76,2,3,distr2,241,50,85,3,2,11.746546428684894,100.32588566327075,99.6084490056786
,1,speaker,,true,1,1,20041,10559,purple,6,6,1,1,split,target,240,50,15,1,2,distr1,117,50,3,2,3,distr2,104,50,20,3,1,14.014676616824456,22.19146874720187,11.052261481663404
,1,speaker,,true,1,1,20041,10560,gray,4,4,1,1,close,target,246,50,1,1,2,distr1,160,50,22,2,1,distr2,218,50,23,3,3,14.967709293420628,16.853056231656538,13.235362880306521
,1,speaker,,true,1,1,20041,10561,blue,4,4,1,1,far,target,213,50,43,1,3,distr1,341,50,72,2,2,distr2,60,50,58,3,1,63.35348390086342,71.377313336732,52.57790467364344
,1,speaker,,true,1,1,20041,10562,light blue,10,10,2,2,split,target,178,50,55,1,3,distr1,164,50,57,2,1,distr2,112,50,60,3,2,7.214507754470505,34.11636524144281,28.96813332993594
,1,speaker,,true,1,1,20041,10563,blue,4,4,1,1,far,target,244,50,75,1,1,distr1,96,50,22,2,3,distr2,44,50,36,3,2,78.01685105942562,91.8207246113314,21.323676810490536
,1,speaker,,true,1,1,20041,10564,orange,6,6,1,1,split,target,23,50,64,1,3,distr1,55,50,82,2,1,distr2,251,50,56,3,2,18.416516377218866,74.30975509188606,92.81179670006635
,1,speaker,,true,1,1,20041,10565,brown,5,5,1,1,split,target,39,50,59,1,3,distr1,61,50,31,2,2,distr2,83,50,12,3,1,14.915721018857722,31.769191449809064,17.598717333438326
,1,speaker,,true,1,1,20041,10566,less gray purple,16,16,3,3,close,target,322,50,19,1,1,distr1,303,50,6,2,2,distr2,125,50,3,3,3,8.396255650120478,15.741591499767328,7.528569281717861
,1,speaker,,true,1,1,20008,10567,purple,6,6,1,1,split,target,321,50,7,1,2,distr1,210,50,10,2,3,distr2,152,50,60,3,1,10.271570389577393,54.60681951646721,46.22478121799915
,1,speaker,,true,1,1,20008,10568,light blue,10,10,2,2,split,target,170,50,61,1,3,distr1,153,50,57,2,1,distr2,298,50,26,3,2,10.13015443215242,64.55967211547434,63.79259096383673
,1,speaker,,true,1,1,20008,10569,grey,4,4,1,1,close,target,360,50,0,1,1,distr1,109,50,12,2,3,distr2,22,50,17,3,2,8.78085828608541,10.501814628492653,14.444644255908024
,1,speaker,,true,1,1,20008,10570,green,5,5,1,1,split,target,136,50,19,1,1,distr1,23,50,0,2,2,distr2,318,50,77,3,3,14.824080910372029,66.53821392998853,52.899910823430616
,1,speaker,,true,1,1,20008,10571,purple,6,6,1,1,close,target,360,50,26,1,1,distr1,358,50,49,2,3,distr2,17,50,42,3,2,12.071277207773376,11.748657319608235,11.85732737348497
,1,speaker,,true,1,1,20008,10572,green,5,5,1,1,far,target,117,50,63,1,2,distr1,16,50,83,2,1,distr2,85,50,11,3,3,75.8637420453111,52.06581491006053,41.93800139101379
,1,speaker,,true,1,1,20008,10573,purple,6,6,1,1,split,target,355,50,21,1,2,distr1,20,50,31,2,1,distr2,8,50,91,3,3,9.939097142315594,39.222782390337905,33.054425212454795
,1,speaker,,true,1,1,20008,10574,tan,3,3,1,1,split,target,33,50,31,1,1,distr1,311,50,8,2,3,distr2,303,50,35,3,2,19.742996910882226,33.03292114814764,21.987398831109086
,1,speaker,,true,1,1,20008,10575,grey,4,4,1,1,far,target,30,50,4,1,3,distr1,76,50,63,2,1,distr2,62,50,90,3,2,33.23471624648944,51.15398149637912,22.936065398620357
,1,speaker,,true,1,1,20011,10576,Charcoal gray,13,13,2,2,close,target,87,50,7,1,1,distr1,11,50,24,2,2,distr2,290,50,14,3,3,13.138855601940756,14.29996746315883,14.803764364769318
,1,speaker,,true,1,1,20011,10577,Charcoal gray,13,13,2,2,split,target,14,50,11,1,1,distr1,91,50,28,2,2,distr2,251,50,86,3,3,16.212701544312857,70.18500058775311,78.9486819573787
,1,speaker,,true,1,1,20011,10578,Holiday green,13,13,2,2,far,target,90,50,26,1,2,distr1,224,50,10,2,1,distr2,349,50,50,3,3,21.10851075171628,34.68448684855584,32.12404903841296
,1,speaker,,true,1,1,20011,10579,Turquoise,9,9,1,1,close,target,186,50,31,1,2,distr1,212,50,40,2,3,distr2,243,50,29,3,1,13.356661687917898,18.737426867294353,14.028991196494806
,1,speaker,,true,1,1,20042,10580,Dark yellow,11,11,2,2,split,target,45,50,69,1,3,distr1,43,50,87,2,2,distr2,1,50,14,3,1,8.514512393004576,38.21760699532414,46.17594808578558
,1,speaker,,true,1,1,20042,10581,Purple,6,6,1,1,split,target,310,50,10,1,2,distr1,78,50,3,2,3,distr2,153,50,19,3,1,8.845812799172387,20.78753491905711,13.439594751561284
,1,speaker,,true,1,1,20042,10582,Pink,4,4,1,1,far,target,306,50,84,1,1,distr1,53,50,83,2,3,distr2,110,50,72,3,2,85.20720276367702,107.29984697213705,66.9851405076221
,1,speaker,,true,1,1,20042,10583,Forest Green,12,12,2,2,close,target,116,50,15,1,3,distr1,40,50,4,2,2,distr2,99,50,31,3,1,12.877585452681673,9.197314548748349,18.26667702192886
,1,speaker,,true,1,1,20042,10584,Dark Green,10,10,2,2,far,target,118,50,14,1,3,distr1,270,50,33,2,2,distr2,152,50,86,3,1,31.051042257678127,77.97044839504014,91.55372103165743
,1,speaker,,true,1,1,20042,10585,Orange,6,6,1,1,split,target,15,50,72,1,1,distr1,44,50,52,2,3,distr2,117,50,70,3,2,14.207798753821747,78.98643564417058,72.13060975235743
,1,speaker,,true,1,1,20042,10586,Red,3,3,1,1,far,target,355,50,46,1,1,distr1,165,50,63,2,3,distr2,303,50,1,3,2,72.38361299037112,24.45129488959158,53.25460651669626
,1,speaker,,true,1,1,20042,10587,Dark Green,10,10,2,2,split,target,83,50,52,1,3,distr1,93,50,70,2,1,distr2,231,50,78,3,2,12.81789937959023,100.337636425423,99.6637944026032
,1,speaker,,true,1,1,20042,10588,Forest Green,12,12,2,2,close,target,88,50,16,1,1,distr1,35,50,20,2,3,distr2,215,50,1,3,2,10.551276170886627,10.284168908222464,14.125743393868605
,1,speaker,,true,1,1,20042,10589,Hot Pink,8,8,2,2,split,target,299,50,60,1,3,distr1,306,50,42,2,1,distr2,331,50,35,3,2,13.785080525837278,25.62976648366261,12.43703216300239
,1,speaker,,true,1,1,20009,10590,gray,4,4,1,1,close,target,53,50,3,1,1,distr1,8,50,14,2,2,distr2,58,50,15,3,3,6.530952855945505,9.809578253169107,7.925062932176689
,1,speaker,,true,1,1,20009,10591,light purple,12,12,2,2,far,target,302,50,34,1,3,distr1,10,50,65,2,2,distr2,49,50,16,3,1,34.992316086129826,30.82495505750284,25.56563851911265
,1,speaker,,true,1,1,20009,10592,gray,4,4,1,1,split,target,249,50,4,1,2,distr1,238,50,18,2,1,distr2,338,50,87,3,3,13.124306220767146,52.42625993385403,55.557211585097434
,1,speaker,,true,1,1,20009,10593,khaki,5,5,1,1,split,target,52,50,15,1,2,distr1,283,50,14,2,1,distr2,168,50,22,3,3,17.872218346529678,23.56768853154989,21.541955876463575
,1,speaker,,true,1,1,20009,10594,khaki,5,5,1,1,close,target,33,50,13,1,3,distr1,111,50,12,2,1,distr2,33,50,2,3,2,12.72218781018852,7.350938308054888,9.240014346736183
,1,speaker,,true,1,1,20009,10595,lavender,8,8,1,1,close,target,281,50,12,1,2,distr1,63,50,8,2,1,distr2,279,50,4,3,3,12.855566851894144,5.497018544022373,8.309939515860288
,1,speaker,,true,1,1,20009,10596,salmon,6,6,1,1,close,target,5,50,37,1,2,distr1,306,50,24,2,3,distr2,25,50,2,3,1,18.550371893110547,19.329550069080447,18.794918383459045
,1,speaker,,true,1,1,20009,10597,light green,11,11,2,2,split,target,120,50,38,1,1,distr1,135,50,33,2,2,distr2,327,50,16,3,3,9.00884534609468,44.77592378167923,37.20637782411725
,1,speaker,,true,1,1,20043,10598,sky blue,8,8,2,2,far,target,189,50,73,1,1,distr1,66,50,69,2,3,distr2,352,50,65,3,2,91.77985737509779,87.69406935506765,42.05166701405654
,1,speaker,,true,1,1,20043,10599,cyan,4,4,1,1,split,target,163,50,34,1,1,distr1,141,50,20,2,3,distr2,124,50,86,3,2,11.598527138524934,73.43777538652185,79.50243143894447
,1,speaker,,true,1,1,20043,10600,gray,4,4,1,1,split,target,133,50,2,1,1,distr1,86,50,33,2,3,distr2,311,50,53,3,2,18.562361798903254,40.62710303463373,53.97922224138035
,1,speaker,,true,1,1,20043,10601,neon purple,11,11,2,2,close,target,306,50,48,1,3,distr1,331,50,55,2,1,distr2,333,50,79,3,2,8.161675922175242,16.89981472876523,15.467641091635587
,1,speaker,,true,1,1,20043,10602,neon green,10,10,2,2,split,target,113,50,89,1,2,distr1,111,50,78,2,3,distr2,356,50,35,3,1,17.6123575900738,81.85257265262045,68.8979760361418
